customer_id,product_id,order_line,order_id,order-date,ship_date,ship_mode,Sales,Quantity,Discount,Profit,category,sub_category,product_name,customer_name,Segment,Age,Country,City,State,postal_code,Region
GB-14575,OFF-EN-10001453,6178,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,121.96,2,0.0,57.3212,Office Supplies,Envelopes,Tyvek Interoffice Envelopes  9 1/2 x 12 1/2  100/Box,Giulietta Baptist,Consumer,50,United States,Philadelphia,Pennsylvania,19134,East
GB-14575,OFF-PA-10001801,6179,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,23.92,4,0.0,11.7208,Office Supplies,Paper,Xerox 193,Giulietta Baptist,Consumer,50,United States,Philadelphia,Pennsylvania,19134,East
GB-14575,OFF-ST-10000563,6180,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,63.96,2,0.0,6.396,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,Giulietta Baptist,Consumer,50,United States,Philadelphia,Pennsylvania,19134,East
GB-14575,TEC-PH-10000369,6181,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,629.95,5,0.0,176.386,Technology,Phones,HTC One Mini,Giulietta Baptist,Consumer,50,United States,Philadelphia,Pennsylvania,19134,East
GB-14575,TEC-PH-10002538,6182,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,113.73,3,0.0,32.9817,Technology,Phones,Grandstream GXP1160 VoIP phone,Giulietta Baptist,Consumer,50,United States,Philadelphia,Pennsylvania,19134,East
GB-14575,OFF-BI-10000050,6183,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,14.6,2,0.0,6.862,Office Supplies,Binders,Angle-D Binders with Locking Rings  Label Holders,Giulietta Baptist,Consumer,50,United States,Philadelphia,Pennsylvania,19134,East
GB-14575,OFF-ST-10004186,6184,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,887.84,8,0.0,17.7568,Office Supplies,Storage,Stur-D-Stor Shelving  Vertical 5-Shelf: 72H x 36W x 18 1/2D,Giulietta Baptist,Consumer,50,United States,Philadelphia,Pennsylvania,19134,East
DB-13270,FUR-CH-10004218,6185,CA-2016-143609,2016-12-11,2016-12-13,First Class,403.92,5,0.2,25.245,Furniture,Chairs,Global Fabric Managers Chair  Dark Gray,Deborah Brumfield,Home Office,24,United States,San Diego,California,92024,West
JK-15625,OFF-AR-10002952,6186,CA-2015-138331,2015-08-07,2015-08-12,Standard Class,106.8,10,0.2,10.68,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,Jim Karlsson,Consumer,34,United States,Seattle,Washington,98115,West
MH-17785,OFF-ST-10003058,6187,CA-2015-138954,2015-11-15,2015-11-17,First Class,70.95,3,0.0,20.5755,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Maya Herman,Corporate,51,United States,Lindenhurst,New York,11757,East
MH-17785,OFF-BI-10003963,6188,CA-2015-138954,2015-11-15,2015-11-17,First Class,34.944,6,0.2,11.7936,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,Maya Herman,Corporate,51,United States,Lindenhurst,New York,11757,East
MH-17785,OFF-AR-10001955,6189,CA-2015-138954,2015-11-15,2015-11-17,First Class,119.04,6,0.0,35.712,Office Supplies,Art,Newell 319,Maya Herman,Corporate,51,United States,Lindenhurst,New York,11757,East
AM-10705,TEC-PH-10004345,6190,CA-2017-157903,2017-04-04,2017-04-08,Standard Class,383.84,4,0.2,47.98,Technology,Phones,Cisco SPA 502G IP Phone,Anne McFarland,Consumer,28,United States,Auburn,Alabama,36830,South
JM-15535,FUR-FU-10003192,6191,CA-2016-157259,2016-12-24,2016-12-28,Standard Class,799.56,9,0.0,207.8856,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,Jessica Myrick,Consumer,36,United States,Philadelphia,Pennsylvania,19143,East
MW-18220,OFF-ST-10001325,6192,CA-2017-107986,2017-12-13,2017-12-13,Same Day,31.44,3,0.0,8.4888,Office Supplies,Storage,Sterilite Officeware Hinged File Box,Mitch Webber,Consumer,69,United States,New York City,New York,10035,East
AG-10330,OFF-PA-10000019,6193,CA-2017-104927,2017-12-22,2017-12-26,Standard Class,25.92,5,0.2,9.072,Office Supplies,Paper,Xerox 1931,Alex Grayson,Consumer,51,United States,Stockton,California,95207,West
AG-10330,OFF-BI-10003429,6194,CA-2017-104927,2017-12-22,2017-12-26,Standard Class,6.33,5,0.8,-9.8115,Office Supplies,Binders,Cardinal HOLDit! Binder Insert Strips Extra Strips,Alex Grayson,Consumer,51,United States,Stockton,California,95207,West
AG-10330,OFF-PA-10000176,6195,CA-2017-104927,2017-12-22,2017-12-26,Standard Class,75.88,5,0.2,26.558,Office Supplies,Paper,Xerox 1887,Alex Grayson,Consumer,51,United States,Stockton,California,95207,West
CM-12160,TEC-PH-10004165,6196,CA-2017-113453,2017-10-21,2017-10-28,Standard Class,329.988,2,0.4,-76.9972,Technology,Phones,Mitel MiVoice 5330e IP Phone,Charles McCrossin,Consumer,58,United States,Brownsville,Texas,78521,Central
CM-12160,OFF-ST-10000352,6197,CA-2017-113453,2017-10-21,2017-10-28,Standard Class,71.376,3,0.2,-4.461,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,Charles McCrossin,Consumer,58,United States,Brownsville,Texas,78521,Central
RA-19915,OFF-PA-10000726,6198,CA-2015-149909,2015-11-13,2015-11-17,Standard Class,63.77,7,0.0,28.6965,Office Supplies,Paper,Black Print Carbonless Snap-Off Rapid Letter  8 1/2 x 7,Russell Applegate,Consumer,47,United States,Houston,Texas,77095,Central
RA-19915,TEC-PH-10001536,6199,CA-2015-149909,2015-11-13,2015-11-17,Standard Class,50.97,3,0.0,13.2522,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,Russell Applegate,Consumer,47,United States,Houston,Texas,77095,Central
RA-19915,OFF-PA-10001790,6200,CA-2015-149909,2015-11-13,2015-11-17,Standard Class,96.08,2,0.0,46.1184,Office Supplies,Paper,Xerox 1910,Russell Applegate,Consumer,47,United States,Houston,Texas,77095,Central
SB-20185,TEC-CO-10001766,6201,CA-2015-146675,2015-04-16,2015-04-20,Standard Class,1439.968,4,0.2,485.9892,Technology,Copiers,Canon PC940 Copier,Sarah Brown,Consumer,31,United States,Concord,New Hampshire,3301,East
SB-20185,TEC-AC-10004396,6202,CA-2015-146675,2015-04-16,2015-04-20,Standard Class,43.56,3,0.2,-4.9005,Technology,Accessories,Logitech Keyboard K120,Sarah Brown,Consumer,31,United States,Concord,New Hampshire,3301,East
PK-19075,FUR-CH-10001708,6203,CA-2016-118332,2016-12-16,2016-12-23,Standard Class,563.92,5,0.2,7.049,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Pete Kriz,Consumer,46,United States,Madison,Wisconsin,53711,Central
SV-20935,TEC-PH-10001305,6204,CA-2016-133669,2016-10-21,2016-10-27,Standard Class,235.152,8,0.4,-47.0304,Technology,Phones,Panasonic KX TS208W Corded phone,Susan Vittorini,Consumer,53,United States,New York City,New York,10009,East
MG-17650,FUR-FU-10002885,6205,CA-2017-145660,2017-12-01,2017-12-03,First Class,7.712,2,0.2,1.7352,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,Matthew Grinstein,Home Office,53,United States,Philadelphia,Pennsylvania,19143,East
CM-12445,OFF-PA-10000726,6206,CA-2016-133697,2016-10-20,2016-10-24,Second Class,51.016,7,0.2,15.9425,Office Supplies,Paper,Black Print Carbonless Snap-Off Rapid Letter  8 1/2 x 7,Chuck Magee,Consumer,27,United States,San Francisco,California,94122,West
CM-12445,OFF-FA-10003112,6207,CA-2016-133697,2016-10-20,2016-10-24,Second Class,25.248,4,0.2,7.89,Office Supplies,Fasteners,Staples,Chuck Magee,Consumer,27,United States,San Francisco,California,94122,West
CM-12445,FUR-CH-10002372,6208,CA-2016-133697,2016-10-20,2016-10-24,Second Class,56.686,1,0.3,-14.5764,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,Chuck Magee,Consumer,27,United States,San Francisco,California,94122,West
ME-18010,OFF-ST-10000563,6209,CA-2017-148138,2017-09-29,2017-10-03,Standard Class,51.168,2,0.2,-6.396,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,Michelle Ellison,Corporate,34,United States,San Francisco,California,94122,West
YS-21880,OFF-BI-10003925,6210,CA-2017-119809,2017-08-18,2017-08-25,Standard Class,2793.528,9,0.2,942.8157,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,Yana Sorensen,Corporate,31,United States,Burlington,North Carolina,27217,South
YS-21880,OFF-ST-10003306,6211,CA-2017-119809,2017-08-18,2017-08-25,Standard Class,1000.02,7,0.0,290.0058,Office Supplies,Storage,Letter Size Cart,Yana Sorensen,Corporate,31,United States,Burlington,North Carolina,27217,South
YS-21880,FUR-FU-10001475,6212,CA-2017-119809,2017-08-18,2017-08-25,Standard Class,65.94,3,0.0,22.4196,Furniture,Furnishings,Contract Clock  14  Brown,Yana Sorensen,Corporate,31,United States,Burlington,North Carolina,27217,South
MB-17305,OFF-FA-10003495,6213,CA-2017-149944,2017-11-12,2017-11-16,Second Class,18.24,3,0.0,9.12,Office Supplies,Fasteners,Staples,Maria Bertelson,Consumer,43,United States,Akron,Ohio,44312,East
MB-17305,OFF-AP-10004708,6214,CA-2017-149944,2017-11-12,2017-11-16,Second Class,76.12,2,0.0,22.0748,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,Maria Bertelson,Consumer,43,United States,Akron,Ohio,44312,East
AS-10240,OFF-EN-10001219,6215,CA-2014-128538,2014-10-11,2014-10-15,Standard Class,7.64,1,0.0,3.7436,Office Supplies,Envelopes,#10- 4 1/8 x 9 1/2 Security-Tint Envelopes,Alan Shonely,Consumer,68,United States,Tampa,Florida,33614,South
MC-17425,FUR-FU-10000087,6216,CA-2015-161711,2015-11-28,2015-12-03,Standard Class,68.16,3,0.0,27.9456,Furniture,Furnishings,Executive Impressions 14 Two-Color Numerals Wall Clock,Mark Cousins,Corporate,50,United States,Mobile,Alabama,36608,South
MC-17425,OFF-EN-10001539,6217,CA-2015-161711,2015-11-28,2015-12-03,Standard Class,62.24,8,0.0,29.2528,Office Supplies,Envelopes,Staple envelope,Mark Cousins,Corporate,50,United States,Mobile,Alabama,36608,South
PG-18820,TEC-PH-10004897,6218,US-2015-129553,2015-07-27,2015-08-02,Standard Class,29.97,3,0.0,0.2997,Technology,Phones,Mediabridge Sport Armband iPhone 5s,Patrick Gardner,Consumer,38,United States,San Francisco,California,94110,West
JS-16030,TEC-PH-10001300,6219,CA-2016-160220,2016-10-20,2016-10-26,Standard Class,125.7,6,0.0,35.196,Technology,Phones,iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5  4S 4,Joy Smith,Consumer,51,United States,Houston,Texas,77036,Central
JS-16030,TEC-PH-10001557,6220,CA-2016-160220,2016-10-20,2016-10-26,Standard Class,191.98,2,0.0,51.8346,Technology,Phones,Pyle PMP37LED,Joy Smith,Consumer,51,United States,Houston,Texas,77036,Central
JS-16030,OFF-ST-10000617,6221,CA-2016-160220,2016-10-20,2016-10-26,Standard Class,20.86,7,0.0,1.4602,Office Supplies,Storage,Woodgrain Magazine Files by Perma,Joy Smith,Consumer,51,United States,Houston,Texas,77036,Central
JB-16000,OFF-LA-10000121,6222,US-2017-157224,2017-09-14,2017-09-18,Second Class,56.7,9,0.0,26.082,Office Supplies,Labels,Avery 48,Joy Bell-,Consumer,46,United States,Brownsville,Texas,78521,Central
DK-12985,FUR-FU-10000087,6223,CA-2017-140627,2017-12-23,2017-12-27,Standard Class,72.704,4,0.2,19.0848,Furniture,Furnishings,Executive Impressions 14 Two-Color Numerals Wall Clock,Darren Koutras,Consumer,58,United States,Henderson,Kentucky,42420,South
DK-12985,OFF-AR-10000422,6224,CA-2017-140627,2017-12-23,2017-12-27,Standard Class,12.264,7,0.2,1.0731,Office Supplies,Art,Pencil and Crayon Sharpener,Darren Koutras,Consumer,58,United States,Henderson,Kentucky,42420,South
DK-12985,OFF-ST-10004123,6225,CA-2017-140627,2017-12-23,2017-12-27,Standard Class,218.352,3,0.2,-54.588,Office Supplies,Storage,Safco Industrial Wire Shelving System,Darren Koutras,Consumer,58,United States,Henderson,Kentucky,42420,South
JF-15490,FUR-BO-10003660,6226,CA-2015-133445,2015-10-05,2015-10-09,Standard Class,66.294,1,0.7,-103.8606,Furniture,Bookcases,Bush Cubix Collection Bookcases  Fully Assembled,Jeremy Farry,Consumer,38,United States,Seattle,Washington,98105,West
JF-15490,FUR-CH-10000422,6227,CA-2015-133445,2015-10-05,2015-10-09,Standard Class,291.168,4,0.2,-14.5584,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,Jeremy Farry,Consumer,38,United States,Seattle,Washington,98105,West
PO-18850,TEC-PH-10002923,6228,CA-2014-148782,2014-11-02,2014-11-07,Standard Class,88.776,3,0.2,7.7679,Technology,Phones,Logitech B530 USB Headset - headset - Full size  Binaural,Patrick O'Brill,Consumer,59,United States,Philadelphia,Pennsylvania,19143,East
BT-11530,TEC-PH-10004093,6229,CA-2016-148208,2016-01-22,2016-01-27,Standard Class,110.376,4,0.4,-20.2356,Technology,Phones,Panasonic Kx-TS550,Bradley Talbott,Home Office,34,United States,Los Angeles,California,90036,West
BT-11530,TEC-AC-10000171,6230,CA-2016-148208,2016-01-22,2016-01-27,Standard Class,55.176,3,0.2,15.8631,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  25/Pack,Bradley Talbott,Home Office,34,United States,Los Angeles,California,90036,West
NW-18400,OFF-AR-10001166,6231,CA-2017-127656,2017-07-11,2017-07-17,Standard Class,30.32,4,0.0,11.8248,Office Supplies,Art,Staples in misc. colors,Natalie Webber,Consumer,29,United States,Tigard,Oregon,97224,West
JF-15415,FUR-CH-10003199,6232,US-2017-142188,2017-09-11,2017-09-11,Same Day,177.568,2,0.2,8.8784,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,Jennifer Ferguson,Consumer,40,United States,New York City,New York,10024,East
JF-15415,OFF-PA-10002005,6233,US-2017-142188,2017-09-11,2017-09-11,Same Day,19.44,3,0.0,9.3312,Office Supplies,Paper,Xerox 225,Jennifer Ferguson,Consumer,40,United States,New York City,New York,10024,East
JF-15415,OFF-PA-10004101,6234,US-2017-142188,2017-09-11,2017-09-11,Same Day,71.28,11,0.0,34.2144,Office Supplies,Paper,Xerox 1894,Jennifer Ferguson,Consumer,40,United States,New York City,New York,10024,East
JF-15415,OFF-BI-10004600,6235,US-2017-142188,2017-09-11,2017-09-11,Same Day,1471.96,5,0.2,459.9875,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,Jennifer Ferguson,Consumer,40,United States,New York City,New York,10024,East
JF-15415,TEC-PH-10000127,6236,US-2017-142188,2017-09-11,2017-09-11,Same Day,79.96,5,0.2,-17.991,Technology,Phones,iOttie XL Car Mount,Jennifer Ferguson,Consumer,40,United States,New York City,New York,10024,East
AC-10420,OFF-EN-10004386,6237,CA-2016-144400,2016-02-23,2016-02-27,Standard Class,57.576,3,0.2,21.591,Office Supplies,Envelopes,Recycled Interoffice Envelopes with String and Button Closure  10 x 13,Alyssa Crouse,Corporate,69,United States,San Francisco,California,94122,West
TB-21280,OFF-BI-10004506,6238,US-2016-155180,2016-01-22,2016-01-29,Standard Class,26.336,4,0.2,9.2176,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,Toby Braunhardt,Consumer,24,United States,Washington,District of Columbia,20016,East
HA-14905,FUR-FU-10004597,6239,CA-2015-134075,2015-12-12,2015-12-16,Standard Class,166.5,3,0.0,21.645,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Helen Abelman,Consumer,58,United States,New York City,New York,10024,East
HA-14905,OFF-ST-10001496,6240,CA-2015-134075,2015-12-12,2015-12-16,Standard Class,360.38,2,0.0,93.6988,Office Supplies,Storage,Standard Rollaway File with Lock,Helen Abelman,Consumer,58,United States,New York City,New York,10024,East
LH-17155,OFF-BI-10004236,6241,US-2016-131912,2016-10-29,2016-11-01,Second Class,11.744,1,0.2,3.8168,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binder  White  3,Logan Haushalter,Consumer,43,United States,San Francisco,California,94109,West
LO-17170,FUR-FU-10001185,6242,CA-2017-141572,2017-05-28,2017-05-31,Second Class,247.44,8,0.0,101.4504,Furniture,Furnishings,Advantus Employee of the Month Certificate Frame  11 x 13-1/2,Lori Olson,Corporate,29,United States,La Quinta,California,92253,West
DP-13390,OFF-BI-10000977,6243,CA-2014-134621,2014-12-21,2014-12-28,Standard Class,18.24,2,0.7,-14.592,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,Dennis Pardue,Home Office,44,United States,Peoria,Illinois,61604,Central
CR-12580,OFF-SU-10004782,6244,CA-2016-165561,2016-11-24,2016-11-28,Standard Class,25.35,3,0.0,7.605,Office Supplies,Supplies,Elite 5 Scissors,Clay Rozendal,Home Office,52,United States,Elmhurst,Illinois,60126,Central
KB-16405,OFF-AR-10002067,6245,CA-2015-112305,2015-11-20,2015-11-25,Standard Class,119.04,6,0.0,30.9504,Office Supplies,Art,Newell 334,Katrina Bavinger,Home Office,34,United States,Apple Valley,California,92307,West
KB-16405,FUR-FU-10002364,6246,CA-2015-112305,2015-11-20,2015-11-25,Standard Class,22.14,3,0.0,6.4206,Furniture,Furnishings,Eldon Expressions Wood Desk Accessories  Oak,Katrina Bavinger,Home Office,34,United States,Apple Valley,California,92307,West
KB-16405,TEC-AC-10002018,6247,CA-2015-112305,2015-11-20,2015-11-25,Standard Class,13.98,2,0.0,6.0114,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,Katrina Bavinger,Home Office,34,United States,Apple Valley,California,92307,West
ML-17410,OFF-BI-10000632,6248,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,43.41,1,0.0,19.9686,Office Supplies,Binders,Satellite Sectional Post Binders,Maris LaWare,Consumer,30,United States,Fairfield,Connecticut,6824,East
ML-17410,FUR-FU-10003981,6249,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,6.24,3,0.0,2.6208,Furniture,Furnishings,Eldon Wave Desk Accessories,Maris LaWare,Consumer,30,United States,Fairfield,Connecticut,6824,East
ML-17410,OFF-AP-10001564,6250,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,465.16,2,0.0,120.9416,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Maris LaWare,Consumer,30,United States,Fairfield,Connecticut,6824,East
ML-17410,OFF-PA-10004082,6251,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,7.98,1,0.0,3.99,Office Supplies,Paper,Adams Telephone Message Book w/Frequently-Called Numbers Space  400 Messages per Book,Maris LaWare,Consumer,30,United States,Fairfield,Connecticut,6824,East
MC-17575,OFF-AP-10004249,6252,CA-2014-101147,2014-12-02,2014-12-04,First Class,2.394,1,0.8,-6.3441,Office Supplies,Appliances,Staple holder,Matt Collins,Consumer,25,United States,Cincinnati,Ohio,45231,East
VM-21685,OFF-PA-10003441,6253,CA-2014-165806,2014-04-07,2014-04-07,Same Day,58.32,9,0.0,27.9936,Office Supplies,Paper,Xerox 226,Valerie Mitchum,Home Office,69,United States,Westfield,New Jersey,7090,East
VM-21685,TEC-PH-10004922,6254,CA-2014-165806,2014-04-07,2014-04-07,Same Day,200.97,3,0.0,50.2425,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,Valerie Mitchum,Home Office,69,United States,Westfield,New Jersey,7090,East
VW-21775,FUR-FU-10001731,6255,CA-2015-151624,2015-09-08,2015-09-14,Standard Class,21.36,8,0.0,8.1168,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,Victoria Wilson,Corporate,62,United States,Medina,Ohio,44256,East
GK-14620,OFF-LA-10000134,6256,CA-2017-139444,2017-09-09,2017-09-15,Standard Class,9.856,4,0.2,3.4496,Office Supplies,Labels,Avery 511,Grace Kelly,Corporate,32,United States,Hesperia,California,92345,West
AT-10435,OFF-BI-10003166,6257,CA-2015-133977,2015-09-06,2015-09-08,Second Class,3.444,1,0.7,-2.5256,Office Supplies,Binders,GBC Plasticlear Binding Covers,Alyssa Tate,Home Office,19,United States,Los Angeles,California,90004,West
AR-10825,OFF-SU-10000646,6258,CA-2017-141425,2017-11-02,2017-11-06,Second Class,384.592,2,0.2,-81.7258,Office Supplies,Supplies,Premier Automatic Letter Opener,Anthony Rawles,Corporate,39,United States,Vancouver,Washington,98661,West
JH-15820,OFF-EN-10004459,6259,CA-2015-133536,2015-03-28,2015-03-30,Second Class,22.92,3,0.0,11.2308,Office Supplies,Envelopes,Security-Tint Envelopes,John Huston,Consumer,37,United States,Kent,Ohio,44240,East
RA-19285,OFF-BI-10003529,6260,CA-2015-150441,2015-08-13,2015-08-17,Second Class,11.36,4,0.0,5.5664,Office Supplies,Binders,Avery Round Ring Poly Binders,Ralph Arnett,Consumer,45,United States,New York City,New York,10035,East
RO-19780,OFF-BI-10002949,6261,CA-2015-162607,2015-05-12,2015-05-18,Standard Class,14.592,3,0.2,4.9248,Office Supplies,Binders,Prestige Round Ring Binders,Rose O'Brian,Consumer,25,United States,Memphis,Tennessee,38109,South
LR-17035,OFF-LA-10001158,6262,CA-2017-103506,2017-07-23,2017-07-27,Standard Class,41.4,4,0.0,19.872,Office Supplies,Labels,Avery Address/Shipping Labels for Typewriters  4 x 2,Lisa Ryan,Corporate,62,United States,Philadelphia,Pennsylvania,19134,East
